Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2025-05-28,I Saw the TV Glow,2024,https://boxd.it/9Pphj1,4.5,Yes,"blu-ray, baby's first apartment (year 2), for class, sad liminal vibes, lived in locations",2025-05-27
2025-05-29,Grand Theft Hamlet,2024,https://boxd.it/9Q0Z7n,4,,"mubi, w/ hazel, at hazel's place",2025-05-28
2025-05-30,Mission: Impossible – Fallout,2018,https://boxd.it/9QyBTF,,Yes,"dvd rental, library, at home, w/ dad",2025-05-29
2025-06-01,Mission: Impossible – The Final Reckoning,2025,https://boxd.it/9RGDBD,4,,"amc naperville 16, w/ dad, w/ mom, w/ quinn, imax",2025-05-31
2025-06-02,The Delinquents,1957,https://boxd.it/9Sz33F,3,,"amazon prime, baby's first apartment (year 2)",2025-06-01
2025-06-03,Isle of Dogs,2018,https://boxd.it/9TcX6t,4,,"blu-ray, baby's first apartment (year 2)",2025-06-02
2025-06-06,The Phoenician Scheme,2025,https://boxd.it/9UPatl,3.5,,"music box theater, w/ claire s, w/ izzy",2025-06-05
2025-06-07,Punch-Drunk Love,2002,https://boxd.it/9VbbLz,5,Yes,"criterion blu-ray, baby's first apartment (year 2), cried or teared up, for class",2025-06-06
2025-06-07,The Phoenician Scheme,2025,https://boxd.it/9VsLdx,3.5,Yes,"music box theater, w/ grace",2025-06-06
2025-06-08,The Adventures of Tintin,2011,https://boxd.it/9W4Bhb,4.5,Yes,"youtube (rent), baby's first apartment (year 2), w/ hazel",2025-06-07
2025-06-11,Raiders of the Lost Ark,1981,https://boxd.it/9Y4fc7,4,Yes,"paramount+, at home, w/ dad, w/ mom",2025-06-10
2025-06-12,The Blood of a Poet,1932,https://boxd.it/9YoeMD,4,,"criterion channel, at home",2025-06-11
2025-06-13,Materialists,2025,https://boxd.it/9Zad9L,4,,"cinemark cantera, w/ cam",2025-06-12
2025-06-14,Indiana Jones and the Temple of Doom,1984,https://boxd.it/9ZC26x,3.5,Yes,"paramount+, at home, w/ dad, w/ mom",2025-06-13
2025-06-14,Friday the 13th,1980,https://boxd.it/9ZKUnX,3.5,,"cinemark cantera, me time!",2025-06-13
2025-06-15,Indiana Jones and the Last Crusade,1989,https://boxd.it/a0hfCt,4.5,Yes,"hollywood blvd cinema, w/ dad, w/ mom",2025-06-14
2025-06-19,Ballerina,2025,https://boxd.it/a37h3R,3,,"cinemark cantera, w/ kelly, w/ aaliyah",2025-06-18
2025-06-20,28 Days Later,2002,https://boxd.it/a3oxsd,4,,"dvd, w/ quinn, at home",2025-06-19
2025-06-21,28 Weeks Later,2007,https://boxd.it/a45wV5,3,,"blu-ray rental, library, at home",2025-06-20
2025-06-22,28 Years Later,2025,https://boxd.it/a4Ieyb,3,,"amc naperville 16, w/ dad",2025-06-21
2025-06-25,The Apprentice,2024,https://boxd.it/a6S481,3.5,,"dvd rental, library, on a plane, portable dvd player",2025-06-24
2025-06-29,Crooklyn,1994,https://boxd.it/a9tVNj,4,,"dvd, portable dvd player, on a damn boat, w/ jonah, washington",2025-06-25
2025-06-29,Twin Peaks,1989,https://boxd.it/a9ueMz,4.5,,"paramount+, washington",2025-06-27
2025-06-30,L.A. Confidential,1997,https://boxd.it/aadVXF,4.5,,"criterion channel, on a plane",2025-06-29
2025-07-03,F1,2025,https://boxd.it/acryDX,3.5,,"cinemark cantera, w/ sid, w/ jess",2025-07-02
2025-07-08,8½,1963,https://boxd.it/afVdHr,4,,"music box theater, 35mm, me time!",2025-07-07
2025-07-13,Natural Born Killers,1994,https://boxd.it/ajq1Vv,3,,"dvd rental, library, w/ dad, w/ mom, at home",2025-07-12
2025-07-14,No Country for Old Men,2007,https://boxd.it/akuQW7,4.5,Yes,"music box theater, w/ claire s, lived in locations",2025-07-13
2025-07-15,Fallen Leaves,2023,https://boxd.it/alfBxZ,4,,"mubi, at home, w/ dad, w/ mom",2025-07-14
2025-07-17,One Flew Over the Cuckoo's Nest,1975,https://boxd.it/amI1MV,4,,"cinemark seven bridges, w/ dad, w/ mom",2025-07-16
2025-07-20,Out of Sight,1998,https://boxd.it/aoBGUF,4,,"criterion channel, car dvd / on a roadtrip, on vacation",2025-07-19
2025-07-21,The Monkey,2025,https://boxd.it/apQQiP,1,,"dvd rental, library, in a hotel, on vacation, colorado",2025-07-20
2025-07-22,The Naked Gun: From the Files of Police Squad!,1988,https://boxd.it/aqHPxF,,,"paramount+, w/ dad, w/ mom, in a hotel, on vacation, colorado",2025-07-21
2025-07-23,Sweat,2020,https://boxd.it/aroysp,,,"mubi, in a hotel, on vacation, colorado",2025-07-22
2025-07-24,Superman,2025,https://boxd.it/as5X8F,3.5,,"amc chapel hills 13, w/ quinn, w/ mom, w/ dad, w/ nathan, w/ uncle mark, w/ aunt shannon, w/ grandparents, on vacation, colorado",2025-07-23
2025-07-25,Winchester '73,1950,https://boxd.it/asyB2t,4,,"dvd rental, library, on vacation, colorado, w/ mom, w/ dad, w/ quinn, w/ grandparents",2025-07-24
2025-07-26,Megalopolis,2024,https://boxd.it/atQxRn,,Yes,"chicago theatre, me time!, q&a!",2025-07-25
2025-07-30,Panic,1946,https://boxd.it/ax15th,4,,"criterion channel, at home",2025-07-29
2025-07-31,Eddington,2025,https://boxd.it/ay8FXb,3,,"charlestowne 18, w/ aaliyah, w/ kelly",2025-07-30
2025-08-02,The Naked Gun,2025,https://boxd.it/azuxbL,4,,"kendall 11, w/ dad, w/ mom",2025-08-01
2025-08-04,High and Low,1963,https://boxd.it/aBaMV3,,Yes,"criterion blu-ray, at home, w/ dad, w/ mom",2025-08-03
2025-08-05,Cloudy with a Chance of Meatballs,2009,https://boxd.it/aBKyzJ,4,Yes,"vod, at home, w/ dad, w/ mom",2025-08-04
2025-08-08,Weapons,2025,https://boxd.it/aE7W9T,4,,"amc river east 21, w/ alek, w/ peter, prime at amc",2025-08-07
2025-08-10,Blow-Up,1966,https://boxd.it/aFlw17,,,"criterion dvd, paulina apartment, w/ peter, w/ david",2025-08-09
2025-08-10,"It's a Mad, Mad, Mad, Mad World",1963,https://boxd.it/aFEIRd,4.5,,"music box theater, 70mm, w/ dad, w/ mom",2025-08-09
2025-08-11,Ocean's Eleven,2001,https://boxd.it/aGRubd,4,,"dvd, paulina apartment, w/ david",2025-08-10
2025-08-12,Ne Zha,2019,https://boxd.it/aHhlKb,3.5,,"tubi, paulina apartment, w/ peter",2025-08-11
2025-08-12,Ne Zha 2,2025,https://boxd.it/aHydEt,4,,"regal city north, imax, early screener, w/ peter",2025-08-11
2025-08-13,2001: A Space Odyssey,1968,https://boxd.it/aI8yQd,,Yes,"music box theater, 70mm, w/ peter",2025-08-12
2025-08-14,Jimi Plays Monterey,1986,https://boxd.it/aIVuGr,4,,"criterion channel, criterion 24/7, at home",2025-08-13
2025-08-15,War of the Worlds,2025,https://boxd.it/aJtj45,1.5,,"amazon prime, at home, w/ dad",2025-08-14
2025-08-17,"The Good, the Bad and the Ugly",1966,https://boxd.it/aL9d3t,4.5,Yes,"gene siskel film center, w/ dad",2025-08-16
2025-08-18,Together,2025,https://boxd.it/aLThP9,3,,"amc river east 21, me time!",2025-08-17
2025-08-19,McCabe & Mrs. Miller,1971,https://boxd.it/aMMxFT,4,,"peter's criterion blu-ray, paulina apartment, w/ peter",2025-08-18
2025-08-24,Harry Potter and the Philosopher's Stone,2001,https://boxd.it/aPTtBf,4,Yes,"regal city north, w/ jadyn",2025-08-23
2025-08-24,Harry Potter and the Chamber of Secrets,2002,https://boxd.it/aQ5JzX,4,Yes,"regal city north, w/ jadyn",2025-08-23
2025-08-25,Highest 2 Lowest,2025,https://boxd.it/aQZZ8Z,3.5,,"gene siskel film center, w/ dad",2025-08-24
2025-08-26,Gallipoli,1981,https://boxd.it/aRxHOr,3.5,,"paulina apartment, w/ peter, w/ david",2025-08-25
2025-08-26,Harry Potter and the Prisoner of Azkaban,2004,https://boxd.it/aRL8JT,4.5,Yes,"regal city north, w/ jadyn",2025-08-25
2025-08-26,Harry Potter and the Goblet of Fire,2005,https://boxd.it/aRR9lv,4,Yes,"regal city north, w/ jadyn",2025-08-25
2025-08-28,Harry Potter and the Order of the Phoenix,2007,https://boxd.it/aT1lOD,3,Yes,"regal city north, w/ mary b",2025-08-27
2025-08-29,Harry Potter and the Half-Blood Prince,2009,https://boxd.it/aTgCI3,3.5,Yes,"regal city north, w/ mary b",2025-08-27
2025-08-29,Harry Potter and the Deathly Hallows: Part 1,2010,https://boxd.it/aTKOKP,,Yes,"regal city north, w/ mary b",2025-08-28
2025-08-30,Meantime,1983,https://boxd.it/aUjELj,,,"criterion channel, paulina apartment",2025-08-29
2025-08-31,Lurker,2025,https://boxd.it/aV1hkd,4,,"music box theater, 35mm, w/ cam",2025-08-30
2025-08-31,Harry Potter and the Deathly Hallows: Part 2,2011,https://boxd.it/aV86Kj,,Yes,"regal webster place, me time!, cried or teared up",2025-08-30
2025-09-02,Caught Stealing,2025,https://boxd.it/aWuOOd,3.5,,"amc naperville 16, w/ dad, w/ mom",2025-09-01
2025-09-05,The Incredibles,2004,https://boxd.it/aYruzf,5,Yes,"paulina apartment, w/ alek",2025-09-04
2025-09-06,The English Patient,1996,https://boxd.it/aYRK9p,3,,"netflix, at home",2025-09-05
2025-09-07,Splitsville,2025,https://boxd.it/aZDNjX,3.5,,"amc river east 21, me time!",2025-09-06
2025-09-08,A Bug's Life,1998,https://boxd.it/b0bt8t,4,Yes,"music box theater, w/ jadyn, 35mm",2025-09-07
2025-09-08,Finding Nemo,2003,https://boxd.it/b0qwkn,4,Yes,"disney+, paulina apartment, w/ alek",2025-09-07
2025-09-13,Toy Story,1995,https://boxd.it/b3czBb,4.5,Yes,"amc newcity 14, w/ alek, w/ peter, w/ jake p",2025-09-12
2025-09-14,Sunrise: A Song of Two Humans,1927,https://boxd.it/b42bgR,4.5,,"youtube, paulina apartment, w/ peter, w/ alek",2025-09-13
2025-09-15,Malcolm X,1992,https://boxd.it/b4M8J9,4,,"gene siskel film center, w/ alex b",2025-09-14
2025-09-17,All the President's Men,1976,https://boxd.it/b5ZnDP,,,"criterion channel, paulina apartment, w/ alek, w/ peter",2025-09-16
2025-09-19,The Baltimorons,2025,https://boxd.it/b6XRSv,4.5,,"music box theater, w/ grace",2025-09-18
2025-09-21,Megadoc,2025,https://boxd.it/b7RZix,4,,"alamo drafthouse wrigleyville, me time!",2025-09-20
2025-09-22,Phantom Thread,2017,https://boxd.it/b8AQpf,4,Yes,"music box theater, 35mm, w/ dad, w/ mom",2025-09-21
2025-09-23,Jackass 3D,2010,https://boxd.it/b9x5EP,4.5,,"amc river east 21, 3d, me time!",2025-09-22
2025-09-25,The Battle of Algiers,1966,https://boxd.it/balnDZ,4,,"criterion channel, paulina apartment",2025-09-24
2025-09-26,Riefenstahl,2024,https://boxd.it/bb7AQX,3.5,,"gene siskel film center, me time!",2025-09-25
2025-09-28,One Battle After Another,2025,https://boxd.it/bcqgw1,,,"music box theater, 70mm, w/ dad, w/ mom, w/ cam",2025-09-27
2025-09-29,Crash,1996,https://boxd.it/bd8YCP,4.5,,"criterion blu-ray, paulina apartment, w/ peter, w/ alek",2025-09-28
2025-09-30,The Long Walk,2025,https://boxd.it/bdNayb,3.5,,"amc newcity 14, w/ carmen, spooky season 2025",2025-09-29
2025-10-01,The Tree of Life,2011,https://boxd.it/behddv,4.5,Yes,"gene siskel film center, cried or teared up, w/ peter, w/ matt r",2025-09-30
2025-10-01,The Beyond,1981,https://boxd.it/bel0m3,2,,"tubi, paulina apartment, w/ peter, w/ alek, spooky season 2025",2025-09-30
2025-10-04,Tron,1982,https://boxd.it/bg38RF,3.5,,"disney+, paulina apartment",2025-10-03
2025-10-07,The Smashing Machine,2025,https://boxd.it/bi2cwR,3.5,,"amc newcity 14, w/ aden, w/ alex b",2025-10-06
2025-10-07,Strange Days,1995,https://boxd.it/bidW6n,,,"blu-ray, paulina apartment, w/ peter",2025-10-06
2025-10-08,TRON: Legacy,2010,https://boxd.it/biOFJB,,Yes,"disney+, paulina apartment",2025-10-07
2025-10-10,Down by Law,1986,https://boxd.it/bjEQ4X,4,,"criterion channel, paulina apartment, w/ peter",2025-10-09
2025-10-11,TRON: Ares,2025,https://boxd.it/bksG5h,2,,"amc river east 21, dolby, 3d, me time!",2025-10-10
2025-10-12,Clue,1985,https://boxd.it/bldzrT,4,Yes,"w/ claire s, w/ jadyn, w/ izzy, w/ carmen, spooky season 2025, at claire/jadyn/izzy's place",2025-10-11
2025-10-13,A House of Dynamite,2025,https://boxd.it/blYFjv,3.5,,"davis theater, w/ alek",2025-10-12
2025-10-14,Roofman,2025,https://boxd.it/bmIs03,4.5,,"amc newcity 14, w/ hazel, cried or teared up",2025-10-13
2025-10-17,La Promesse,1996,https://boxd.it/boa35x,4,,"criterion channel, paulina apartment",2025-10-16
2025-10-17,Drugstore Cowboy,1989,https://boxd.it/bosj1H,4,,"tubi, paulina apartment, watched while sick",2025-10-16
2025-10-18,Sirāt,2025,https://boxd.it/bp3iWh,4,,"amc newcity 14, ciff 2025, w/ joey, w/ kenny",2025-10-17
2025-10-19,Sound of Falling,2025,https://boxd.it/bpRxHL,,,"gene siskel film center, ciff 2025, me time!",2025-10-18
2025-10-20,Ivan's Childhood,1962,https://boxd.it/bqMm3T,3.5,,"criterion channel, paulina apartment, w/ peter",2025-10-19
2025-10-21,Adult Children,2025,https://boxd.it/br6HiF,3.5,,"amc newcity 14, ciff 2025, w/ carmen, q&a!, sensationalized realism, illinois production!",2025-10-20
2025-10-21,Train Dreams,2025,https://boxd.it/bri7Ct,4,,"music box theater, 35mm, ciff 2025, q&a!, w/ blaine, w/ jack l, w/ cam",2025-10-20
2025-10-22,Palestine 36,2025,https://boxd.it/brXAQh,,,"amc newcity 14, ciff 2025, q&a!, me time!",2025-10-21
2025-10-24,The Love That Remains,2025,https://boxd.it/bsWgcD,,,"amc newcity 14, ciff 2025, w/ amelia",2025-10-23
2025-10-24,Spilt Milk,2024,https://boxd.it/bt1ORP,4.5,,"gene siskel film center, ciff 2025, q&a!, cried or teared up, me time!",2025-10-23
2025-10-25,Wake Up Dead Man,2025,https://boxd.it/btzxaH,4,,"amc newcity 14, ciff 2025, w/ dad, w/ mom, w/ blaine",2025-10-24
2025-10-25,Cover-Up,2025,https://boxd.it/btFTDD,4,,"gene siskel film center, ciff 2025, w/ dad, w/ mom, w/ cam",2025-10-24
2025-10-25,Jay Kelly,2025,https://boxd.it/btNhYT,3.5,,"gene siskel film center, ciff 2025, w/ alek, w/ cam",2025-10-24
2025-10-26,Father Mother Sister Brother,2025,https://boxd.it/buph35,4.5,,"amc newcity 14, ciff 2025, w/ mom, w/ dad, w/ alek",2025-10-25
2025-10-26,Frankenstein,2025,https://boxd.it/buDsnj,4.5,,"landmark century centre, w/ hazel",2025-10-25
2025-10-27,No Other Choice,2025,https://boxd.it/bvyPmn,4,,"amc newcity 14, ciff 2025, w/ alek, w/ cam",2025-10-26
2025-10-31,Scream,1996,https://boxd.it/bxRFA1,4.5,Yes,"paramount+, paulina apartment, w/ peter, spooky season 2025",2025-10-30
2025-11-01,It Was Just an Accident,2025,https://boxd.it/bywfWx,3.5,,"w/ alek, amc river east 21",2025-10-31
2025-11-01,Halloween H20: 20 Years Later,1998,https://boxd.it/byEkap,2.5,,"paulina apartment, w/ alek, w/ peter, spooky season 2025",2025-10-31
2025-11-04,"Aguirre, the Wrath of God",1972,https://boxd.it/bB2Q4p,4,,"criterion channel, paulina apartment",2025-11-03
2025-11-04,Bugonia,2025,https://boxd.it/bBb1kf,2,,"music box theater, 35mm, w/ alex b",2025-11-03
2025-11-05,The Mastermind,2025,https://boxd.it/bBN5zp,3.5,,"gene siskel film center, me time!",2025-11-04
2025-11-09,Seeds,2025,https://boxd.it/bE59bZ,4.5,,"gene siskel film center, me time!, black harvest film festival",2025-11-08
2025-11-09,Die My Love,2025,https://boxd.it/bEmm8N,3.5,,"amc newcity 14, w/ gracie, w/ aden, w/ alex b",2025-11-08
2025-11-10,His Girl Friday,1940,https://boxd.it/bFl5pz,4,,"criterion channel, paulina apartment",2025-11-09
2025-11-13,Men in Black,1997,https://boxd.it/bHlLMN,4,Yes,"peacock, paulina apartment, comfort movie",2025-11-13
2025-11-17,Monsieur Hulot's Holiday,1953,https://boxd.it/bKegWZ,,,"criterion channel, paulina apartment",2025-11-16
2025-11-18,Nouvelle Vague,2025,https://boxd.it/bKOSDN,3,,"netflix, paulina apartment",2025-11-17
2025-11-19,The Running Man,1987,https://boxd.it/bLsRzl,3.5,,"paramount+, paulina apartment, w/ peter",2025-11-18
2025-11-20,The Running Man,2025,https://boxd.it/bM2nbv,2.5,,"amc river east 21, me time!",2025-11-19
2025-11-23,Midnight Run,1988,https://boxd.it/bNSGiN,4.5,,"netflix, paulina apartment, illinois production!",2025-11-22
2025-11-23,The Railfan,2026,https://boxd.it/bOcTBX,,,,2025-11-22
2025-11-24,Wicked: For Good,2025,https://boxd.it/bP3mD3,3,,"amc roosevelt, imax, me time!",2025-11-23
2025-11-25,It Was Just an Accident,2025,https://boxd.it/bPK2tD,4,Yes,"music box theater, q&a!, w/ jihan",2025-11-24
2025-11-25,Jay Kelly,2025,https://boxd.it/bPOYzn,4,Yes,"music box theater, 35mm, me time!",2025-11-24
2025-11-26,The Sugarland Express,1974,https://boxd.it/bQ9kgn,3.5,,"blu-ray, paulina apartment",2025-11-25
2025-11-27,Rental Family,2025,https://boxd.it/bQT0aB,3.5,,"amc newcity 14, me time!",2025-11-26
2025-11-28,The Social Network,2010,https://boxd.it/bRxEG3,4.5,Yes,"criterion channel, at home, w/ dad, w/ mom",2025-11-27
2025-11-29,Sentimental Value,2025,https://boxd.it/bS3tqH,4,,"amc naperville 16, w/ dad, w/ mom",2025-11-28
2025-11-30,The Insider,1999,https://boxd.it/bSMj47,4.5,,"hulu, at home, w/ dad, w/ mom",2025-11-29
2025-12-03,Marty Supreme,2025,https://boxd.it/bV247P,4.5,,"amc river east 21, dolby, w/ alek, early screener, q&a!",2025-12-02
2025-12-04,High School,1968,https://boxd.it/bVmXAH,4,,"kanopy, paulina apartment",2025-12-03
2025-12-05,The Voice of Hind Rajab,2025,https://boxd.it/bWa2Yn,,,"gene siskel film center, early screener, cried or teared up, me time!",2025-12-04
2025-12-06,Neighboring Sounds,2012,https://boxd.it/bWzCSb,3,,"paulina apartment, watched while sick",2025-12-05
2025-12-07,Kill Bill: The Whole Bloody Affair,2004,https://boxd.it/bXEnCL,5,,"amc naperville 16, w/ dad",2025-12-06
2025-12-11,The Sting,1973,https://boxd.it/c0s7cl,4.5,,"gene siskel film center, me time!, illinois production!",2025-12-10
2025-12-14,Spielberg,2017,https://boxd.it/c2bwMH,4,,"paulina apartment, w/ alek",2025-12-13
2025-12-15,Unknown Pleasures,2002,https://boxd.it/c3pp1V,3.5,,"criterion channel, paulina apartment, w/ alek, w/ jake p",2025-12-14
2025-12-15,Late Spring,1949,https://boxd.it/c3ztmN,4,,"criterion channel, paulina apartment, cried or teared up",2025-12-14
2025-12-16,Blue Moon,2025,https://boxd.it/c4tftd,4,,paulina apartment,2025-12-15
2025-12-17,Shivers,1975,https://boxd.it/c52yeL,3,,"criterion channel, paulina apartment",2025-12-16
2025-12-17,Avatar: Fire and Ash,2025,https://boxd.it/c5iCEF,4,,"amc river east 21, w/ jake p, w/ alek, early screener, dolby, 3d",2025-12-16
2025-12-19,Caught by the Tides,2024,https://boxd.it/c776Ad,,,"gene siskel film center, w/ alek",2025-12-18
2025-12-20,Hamnet,2025,https://boxd.it/c7MGOx,3.5,,"amc newcity 14, me time!, cried or teared up",2025-12-19
2025-12-21,The Secret Agent,2025,https://boxd.it/c8ZzSd,4.5,,"amc river east 21, w/ cam",2025-12-20
2025-12-22,Diabolique,1955,https://boxd.it/ca0d1n,4,,"criterion channel, paulina apartment",2025-12-21
2025-12-22,Stans,2025,https://boxd.it/calmr7,3.5,,"paramount+, paulina apartment",2025-12-21
2025-12-23,Resurrection,2025,https://boxd.it/cblOHL,4.5,,"gene siskel film center, me time!",2025-12-22
2025-12-24,Avatar: Fire and Ash,2025,https://boxd.it/ccwJI1,,Yes,"amc naperville 16, imax, 3d, w/ dad, w/ mom, w/ quinn",2025-12-23
2025-12-25,Home Alone,1990,https://boxd.it/cdheMF,4,Yes,"hulu, at home, watched while sick, w/ dad, w/ mom, w/ quinn, illinois production!",2025-12-24
2025-12-25,Black Christmas,1974,https://boxd.it/cdshpV,4,,"amazon prime, at home, watched while sick",2025-12-24
2025-12-26,A Christmas Story,1983,https://boxd.it/cekiBr,5,Yes,"hulu, watched while sick, w/ dad, at home, w/ mom, w/ quinn",2025-12-25
2025-12-26,Home Alone 2: Lost in New York,1992,https://boxd.it/ceOmi9,,,"hulu, at home, watched while sick, w/ dad, w/ mom, illinois production!",2025-12-25
2025-12-27,National Lampoon's Christmas Vacation,1989,https://boxd.it/cfZyDJ,4,Yes,"hulu, at home, w/ dad, w/ mom, illinois production!",2025-12-26
2025-12-28,Tampopo,1985,https://boxd.it/cgFZL5,3.5,,"criterion blu-ray, at home, w/ dad, w/ mom, w/ quinn",2025-12-27
2025-12-31,Resurrection,2025,https://boxd.it/ckW5Qt,4.5,Yes,"gene siskel film center, w/ quinn, w/ dad, w/ mom, cried or teared up",2025-12-30
2026-01-02,You Can Count on Me,2000,https://boxd.it/cmWH5t,4,,"criterion channel, paulina apartment, good needle drops, lived in locations, non-sensationalized realism",2026-01-01
2026-01-03,Is This Thing On?,2025,https://boxd.it/cp2Im1,4,,"amc river east 21, me time!, trains in this one",2026-01-02
2026-01-04,Anaconda,2025,https://boxd.it/cq7Psz,2.5,,"amc naperville 16, w/ dad, w/ mom, w/ quinn",2026-01-03
2026-01-04,Zootopia 2,2025,https://boxd.it/cqZoJ7,3.5,,"phoenix theaters warrenville, w/ aaliyah",2026-01-03
2026-01-06,Before Sunrise,1995,https://boxd.it/ctJMfb,5,Yes,"doc films, w/ alex b, trains in this one",2026-01-05
2026-01-07,Claire's Knee,1970,https://boxd.it/cv1yBR,4,,"criterion channel, w/ peter, criterion challenge 2026, paulina apartment",2026-01-06
2026-01-10,Bill & Ted's Excellent Adventure,1989,https://boxd.it/cylDxn,4,Yes,"dvd, w/ syd, at syd's place",2026-01-09
2026-01-11,If I Had Legs I'd Kick You,2025,https://boxd.it/czgK5z,,,"facets, me time!",2026-01-10
2026-01-15,A History of Violence,2005,https://boxd.it/cE4mRF,4,,"dvd, paulina apartment, w/ peter",2026-01-14
2026-01-16,28 Years Later: The Bone Temple,2026,https://boxd.it/cEY3Ep,4,,"amc newcity 14, w/ hazel",2026-01-15
